customer_id,transaction_date,transaction_value
C101476,2023-12-10,33.3
C101694,2023-10-31,21.33
C101421,2023-11-28,95.54
C101275,2024-03-15,103.61
C100262,2024-08-16,4.31
C100040,2023-12-08,25.39
C101628,2023-11-01,11.53
C100535,2025-08-31,20.74
C100354,2024-03-30,48.09
C101013,2023-11-13,92.92
C101748,2024-06-15,9.72
C100687,2025-05-09,36.26
C100111,2025-05-27,36.85
C101105,2023-04-05,19.39
C100529,2025-08-21,71.79
C101443,2023-04-19,117.19
C100937,2024-02-13,86.18
C100826,2025-03-22,107.11
C101460,2023-06-05,107.64
C101905,2024-04-05,78.26
C100282,2025-07-02,42.14
C101653,2024-08-27,13.76
C100088,2023-01-13,156.75
C100577,2023-06-18,13.51
C100818,2025-07-14,33.02
C100244,2024-07-13,11.41
C101160,2024-02-26,77.97
C100279,2025-07-26,11.89
C101878,2024-04-08,21.55
C100944,2025-09-20,63.52
C100644,2023-06-24,5.62
C101958,2023-03-06,22.84
C100055,2024-02-23,23.32
C100291,2023-04-12,48.77
C100586,2024-10-02,87.32
C101755,2025-06-09,3.39
C100839,2025-09-11,4.7
C100182,2024-11-09,69.55
C101649,2023-08-09,42.4
C101608,2024-06-11,1.26
C101574,2024-12-08,136.99
C100137,2023-04-08,27.99
C101378,2025-08-26,87.82
C100497,2023-05-25,12.74
C100397,2023-08-05,58.28
C101959,2025-02-25,43.81
C101948,2023-07-21,1.0
C100789,2025-10-01,19.26
C101301,2024-05-12,79.57
C100955,2024-06-25,58.87
C100418,2024-05-26,134.07
C100636,2024-03-27,36.64
C101486,2023-07-26,45.19
C101533,2024-04-14,41.85
C101046,2024-04-16,20.13
C100044,2023-01-28,10.01
C101628,2024-05-10,146.05
C100568,2023-08-09,327.16
C101319,2024-05-12,10.35
C101140,2023-11-13,42.58
C100301,2025-09-27,23.6
C100596,2025-02-17,21.46
C101576,2024-05-10,38.72
C101750,2023-09-19,68.15
C100221,2023-01-07,34.28
C100522,2024-09-19,66.96
C101984,2024-04-01,81.54
C100988,2025-03-15,13.05
C101030,2025-05-02,91.04
C101956,2023-01-30,8.1
C101453,2025-09-19,34.82
C100603,2025-03-07,23.21
C100036,2025-04-14,54.71
C101696,2024-11-06,44.37
C100244,2025-03-24,141.5
C101063,2025-09-05,75.27
C101255,2024-07-08,19.85
C100825,2024-09-20,105.28
C101574,2024-04-18,20.41
C101865,2025-05-21,50.16
C100772,2023-10-20,36.74
C100308,2024-08-16,121.15
C100605,2023-07-12,1.0
C101079,2024-02-08,79.38
C100875,2024-04-19,9.23
C101669,2025-04-10,8.86
C101573,2024-09-16,26.81
C100588,2024-12-20,70.6
C101872,2025-08-26,68.93
C101961,2024-11-07,28.63
C101882,2023-01-02,90.92
C100978,2023-04-27,45.41
C101322,2025-05-01,99.19
C101793,2025-06-06,19.53
C101662,2025-03-02,103.61
C100602,2023-02-24,96.76
C101110,2025-02-02,6.28
C100415,2025-08-22,33.31
C100682,2024-08-26,14.67
C100729,2025-04-09,140.96
C100294,2024-02-15,147.02
C100573,2025-07-11,20.49
C101113,2024-10-08,27.08
C100048,2024-05-23,45.42
C101882,2024-03-28,53.12
C100930,2025-07-31,75.23
C101493,2025-03-17,18.4
C100598,2023-08-25,21.07
C100330,2024-03-01,4.68
C100772,2023-07-01,57.32
C100677,2023-11-19,4.42
C101073,2025-02-13,56.12
C100184,2025-09-20,28.21
C100126,2024-10-07,2.79
C100730,2024-10-07,81.42
C100334,2023-10-20,78.71
C100880,2024-12-19,14.59
C101000,2025-06-08,45.67
C101526,2025-05-25,30.15
C101011,2025-04-24,18.82
C100054,2024-08-30,43.39
C101428,2023-03-26,136.88
C101135,2025-03-04,55.33
C100090,2024-09-08,43.66
C100690,2024-08-14,135.53
C101671,2023-04-30,17.33
C101556,2023-06-12,13.76
C101935,2025-09-30,54.17
C101497,2025-06-16,34.51
C100351,2025-05-06,2.23
C101112,2024-11-16,27.76
C101034,2025-05-02,57.31
C100563,2025-08-14,13.84
C101455,2024-07-10,146.41
C100824,2024-11-29,50.24
C101228,2023-01-17,86.89
C100748,2024-06-10,1.0
C101965,2024-04-26,10.71
C101759,2025-06-21,14.74
C100098,2025-02-09,53.49
C101609,2023-03-30,36.46
C101444,2023-07-01,12.44
C100415,2025-04-03,28.26
C100671,2024-12-01,12.97
C101039,2023-06-28,1.0
C101290,2024-07-22,139.26
C100823,2025-01-23,84.21
C100897,2025-05-01,61.7
C100654,2024-07-25,157.2
C100775,2024-10-18,3.13
C101384,2023-12-15,10.4
C100590,2024-12-12,89.26
C101120,2024-08-23,45.13
C100398,2024-10-14,12.5
C100589,2023-07-10,78.56
C100041,2025-09-12,8.05
C101478,2025-06-22,132.57
C101073,2023-12-08,44.01
C100767,2023-10-26,6.94
C101783,2023-12-22,18.17
C101868,2023-06-26,20.45
C100612,2024-12-24,57.01
C101348,2024-07-08,30.91
C100721,2024-12-02,12.24
C100852,2025-09-27,23.2
C100566,2024-04-21,85.05
C101227,2023-12-24,11.43
C100695,2024-11-20,44.42
C101586,2025-06-05,7.56
C101680,2023-01-17,11.95
C101427,2024-10-26,21.06
C100825,2024-08-26,22.54
C101818,2023-09-14,7.18
C100999,2025-02-14,199.26
C100676,2023-10-27,12.84
C101198,2023-04-11,32.61
C101921,2024-05-14,17.76
C101253,2023-11-24,16.66
C100185,2024-12-10,30.62
C100349,2025-08-11,33.06
C100202,2024-07-07,95.24
C101246,2024-12-08,31.88
C100858,2025-08-08,229.93
C100044,2023-03-29,11.65
C101759,2025-06-02,47.85
C101543,2023-09-02,34.05
C101305,2023-11-26,37.48
C100308,2024-07-21,9.59
C101246,2024-07-11,22.12
C101592,2023-01-30,4.04
C100329,2025-03-20,12.28
C100425,2023-01-19,40.71
C100376,2023-11-25,68.21
C100029,2023-05-12,8.24
C101759,2025-10-10,7.23
C101062,2023-10-04,99.04
C100964,2023-12-13,12.31
C101080,2025-03-12,10.09
C100597,2023-12-23,71.95
C100952,2024-05-03,6.67
C100814,2025-08-05,63.59
C100992,2024-09-17,42.78
C100979,2024-03-07,89.97
C100784,2023-08-27,15.39
C101540,2023-07-03,20.13
C100047,2023-10-23,21.98
C101031,2025-08-15,21.3
C100200,2025-07-29,26.09
C101966,2025-02-20,58.34
C100396,2023-02-01,16.07
C100505,2025-02-20,11.25
C101273,2024-05-26,75.62
C101497,2023-09-14,9.18
C101764,2024-11-14,116.04
C101802,2023-06-25,78.97
C100136,2025-09-11,10.97
C100036,2025-06-18,24.92
C101076,2023-03-25,110.25
C101174,2023-07-13,138.55
C100021,2025-02-19,48.15
C100877,2025-06-26,70.37
C101166,2023-01-10,56.03
C100351,2024-01-01,44.88
C101459,2025-05-05,54.67
C100019,2025-03-06,20.84
C100168,2024-08-20,44.93
C101989,2024-12-22,126.86
C101962,2025-05-12,10.15
C100873,2023-03-25,17.73
C100042,2024-03-27,25.6
C101583,2023-03-29,38.88
C100786,2024-01-13,2.0
C100170,2025-05-23,139.0
C101736,2023-08-16,6.33
C101414,2024-10-17,27.91
C100983,2025-05-27,18.43
C101725,2023-10-04,5.13
C100274,2024-12-20,30.75
C101422,2024-06-23,16.27
C101315,2025-01-22,2.43
C100982,2025-08-28,37.77
C101356,2025-07-27,2.14
C100461,2025-03-22,43.54
C100190,2023-11-11,39.53
C100150,2024-03-20,4.86
C101194,2024-03-30,17.17
C101331,2024-03-03,23.78
C100928,2023-06-27,128.12
C101131,2025-03-29,153.71
C100136,2023-03-16,48.69
C100103,2024-04-07,209.95
C101315,2023-05-11,159.76
C100926,2023-04-21,53.36
C100282,2024-11-25,57.39
C101783,2025-09-03,68.39
C101895,2023-02-15,48.64
C100006,2025-08-24,19.52
C100584,2025-04-18,17.16
C101026,2025-07-14,35.87
C100638,2023-07-24,3.13
C100442,2023-03-18,143.55
C100588,2025-08-07,46.23
C101792,2025-08-01,34.69
C101316,2023-03-01,3.09
C101720,2023-06-06,22.53
C101078,2025-01-26,117.24
C100916,2023-01-30,47.97
C100612,2023-10-06,4.62
C100458,2025-01-09,4.61
C101558,2024-11-19,19.06
C101137,2023-04-04,15.27
C100821,2024-03-09,48.14
C100590,2025-05-17,56.73
C101319,2023-05-08,135.38
C101004,2023-02-25,100.28
C100205,2023-08-28,50.77
C100472,2024-02-21,21.97
C101929,2023-09-15,14.77
C101367,2023-05-18,90.7
C101293,2025-03-10,3.83
C100141,2025-01-17,170.33
C101731,2024-04-18,94.02
C100951,2023-05-16,26.0
C100425,2025-03-18,38.97
C100426,2025-03-02,88.07
C101847,2024-12-12,128.31
C101698,2025-03-29,14.42
C100873,2025-09-03,16.38
C101592,2025-09-20,40.53
C100661,2025-09-10,105.6
C101612,2024-09-22,201.11
C101601,2023-10-14,34.01
C100264,2024-01-30,21.31
C101653,2024-01-11,16.0
C100306,2023-04-30,175.52
C101033,2023-11-30,15.57
C101783,2023-03-11,43.83
C100281,2025-08-27,56.48
C100696,2023-07-04,21.34
C101351,2023-04-04,158.04
C101157,2024-03-20,69.3
C100728,2024-06-11,90.34
C100982,2024-04-16,87.58
C101778,2025-09-18,104.04
C100011,2025-03-25,34.92
C100348,2024-11-11,76.62
C100937,2023-04-04,4.01
C101205,2023-07-30,14.88
C100679,2024-04-21,1.0
C101931,2025-05-20,233.76
C101282,2023-09-29,61.27
C101358,2024-10-19,148.83
C101626,2024-10-24,124.0
C100229,2024-09-11,30.89
C100861,2024-05-11,31.56
C101205,2023-12-09,54.59
C101662,2023-09-23,53.99
C101955,2023-12-23,33.63
C101491,2023-04-12,39.72
C100839,2023-09-20,37.66
C100438,2025-06-19,17.96
C101326,2023-06-10,95.92
C101330,2025-04-23,66.68
C101064,2024-04-11,49.72
C101608,2023-05-07,8.09
C100240,2023-06-02,45.37
C101997,2023-08-10,66.63
C101130,2023-04-11,51.7
C101404,2024-03-11,44.66
C101617,2023-12-08,20.01
C100982,2023-10-18,21.56
C101971,2023-09-03,80.59
C101473,2023-05-16,42.84
C100238,2024-10-23,8.47
C100458,2024-06-08,39.8
C100358,2023-06-16,83.68
C101736,2023-07-09,59.37
C100298,2024-02-09,94.26
C100443,2023-02-09,47.75
C101964,2024-11-24,278.58
C100479,2025-05-23,57.6
C100018,2023-03-14,19.21
C100161,2024-07-16,3.44
C100268,2023-12-23,48.41
C101836,2024-05-26,26.76
C100314,2024-11-11,20.65
C101884,2023-01-10,57.05
C101394,2025-08-31,167.44
C101426,2023-09-07,16.48
C101939,2023-03-30,13.83
C100324,2025-05-25,69.11
C100598,2023-03-21,24.85
C100178,2023-07-29,20.81
C101104,2024-02-10,53.36
C100108,2023-11-09,11.95
C100119,2023-04-30,156.09
C101493,2024-03-07,8.56
C101913,2023-04-04,123.12
C100725,2023-09-15,123.56
C101390,2024-04-20,40.48
C101808,2025-06-20,27.76
C100587,2024-11-22,2.86
C101544,2023-12-10,202.49
C100398,2024-04-30,48.08
C100260,2025-03-04,7.22
C101426,2025-03-27,20.83
C100090,2025-09-19,80.15
C101292,2025-03-29,39.17
C101289,2024-09-05,171.13
C100475,2025-08-26,10.88
C100844,2024-09-21,21.9
C101211,2024-01-19,23.18
C100304,2023-09-13,23.29
C100468,2024-06-13,66.59
C101398,2024-09-13,22.56
C101867,2023-03-04,5.28
C101778,2025-07-08,36.66
C100245,2023-02-10,189.23
C101155,2025-06-15,64.56
C101235,2023-09-09,48.5
C100404,2024-09-15,176.86
C101836,2025-01-13,1.99
C101085,2024-03-21,3.08
C100629,2024-03-21,40.9
C100973,2023-08-28,50.12
C100062,2023-10-26,59.37
C100787,2023-04-29,20.37
C100425,2025-06-28,31.82
C100600,2023-03-12,1.0
C101952,2025-03-08,6.85
C100775,2024-02-18,62.35
C100145,2023-02-23,39.8
C100619,2024-05-02,31.82
C100359,2025-01-08,29.39
C100530,2025-02-14,47.15
C100974,2024-11-17,121.54
C100571,2024-04-06,27.57
C100139,2025-05-06,20.19
C101692,2023-10-25,9.49
C101389,2023-08-08,4.45
C101984,2025-02-20,77.31
C100112,2025-02-01,35.29
C100787,2024-07-13,13.56
C100339,2023-12-02,49.44
C101248,2024-09-16,127.13
C100714,2023-02-10,90.16
C101909,2025-09-20,79.38
C100119,2023-10-24,115.17
C100579,2024-08-09,42.13
C101015,2023-03-16,13.94
C100290,2025-06-07,55.32
C101366,2025-07-08,13.48
C101626,2023-06-10,34.32
C100356,2024-01-28,79.16
C101879,2023-01-23,5.97
C100157,2023-06-19,110.75
C100948,2023-12-23,12.8
C101697,2024-11-19,19.23
C101998,2024-04-11,19.53
C101158,2024-03-02,79.86
C101485,2023-04-20,53.73
C101674,2023-06-11,59.0
C101490,2025-06-01,9.35
C101593,2024-08-16,14.98
C100145,2023-12-28,48.55
C101099,2023-04-11,5.53
C101823,2024-12-09,76.23
C101088,2024-01-28,40.74
C101851,2023-12-26,20.88
C100794,2023-08-24,20.62
C101923,2024-11-15,12.61
C100913,2023-01-24,21.29
C101325,2023-11-19,19.4
C101266,2025-05-04,12.3
C100143,2025-09-29,97.08
C101432,2023-08-08,74.21
C100901,2025-01-05,25.15
C101526,2023-02-20,47.93
C101064,2024-02-06,64.22
C101389,2025-02-01,14.97
C101830,2024-02-08,95.12
C101879,2025-01-08,45.02
C100365,2025-04-10,38.46
C100039,2025-01-24,136.18
C101138,2024-11-16,18.43
C100530,2023-08-23,37.4
C100011,2023-04-07,22.92
C101620,2023-06-18,24.9
C101727,2023-03-17,1.0
C100423,2024-03-30,9.38
C101794,2025-08-12,155.98
C100087,2025-09-06,77.3
C101392,2024-03-19,158.72
C101763,2024-11-07,133.38
C101547,2023-03-18,71.82
C101440,2025-03-02,47.76
C100558,2023-09-09,168.76
C100991,2024-10-18,3.24
C100300,2024-03-05,74.78
C101371,2023-05-07,28.16
C100805,2024-11-01,14.68
C101919,2023-03-12,19.84
C101845,2023-11-01,140.91
C101304,2023-12-11,42.5
C101942,2024-04-04,84.09
C100361,2024-10-17,6.91
C100689,2025-07-29,4.07
C101209,2024-02-29,84.98
C101283,2023-04-20,1.0
C100130,2024-02-19,37.85
C101643,2025-09-21,84.47
C100234,2025-10-13,97.43
C100970,2024-03-02,45.14
C100253,2023-02-11,19.74
C100893,2024-03-06,53.15
C100565,2024-06-27,60.88
C101531,2024-05-12,8.68
C100587,2024-07-28,25.37
C101017,2023-01-07,8.16
C101689,2024-09-15,10.81
C100129,2023-10-22,22.93
C101801,2025-01-25,106.8
C100593,2025-05-26,182.95
C100730,2023-11-12,16.33
C101579,2025-02-24,125.8
C101565,2025-08-04,54.35
C100865,2025-06-15,76.82
C101546,2024-11-02,15.74
C101593,2025-04-24,8.82
C101503,2024-07-20,19.86
C100086,2025-09-10,33.46
C100583,2024-01-18,249.33
C100184,2025-10-02,12.08
C101390,2023-03-19,46.4
C100045,2023-10-07,1.0
C100253,2023-11-05,10.17
C100880,2024-06-04,49.16
C100304,2023-06-08,17.92
C101386,2023-02-10,9.77
C100693,2024-05-28,199.8
C100635,2025-06-28,1.0
C100965,2024-03-22,38.46
C100562,2023-01-05,16.0
C100146,2024-11-19,50.02
C101059,2025-01-01,28.03
C101667,2024-01-06,54.97
C101880,2024-07-15,46.81
C101199,2024-06-25,92.91
C101346,2023-11-24,5.76
C100599,2025-07-01,39.92
C101246,2023-12-04,15.4
C100013,2025-03-29,52.49
C100294,2024-05-10,113.91
C101441,2024-08-10,72.19
C101559,2025-02-16,69.98
C101051,2024-03-06,55.1
C101718,2023-02-16,34.63
C101903,2024-01-01,30.64
C101734,2024-12-13,26.37
C101719,2023-06-26,64.73
C100436,2023-12-14,7.72
C101328,2025-04-03,47.66
C101171,2024-08-24,103.48
C100862,2025-05-06,10.69
C100348,2023-10-19,44.07
C101509,2025-06-02,34.38
C101983,2024-08-31,16.37
C100093,2023-09-10,64.82
C101337,2023-05-06,39.44
C101084,2025-02-03,7.2
C101292,2023-06-01,25.11
C100706,2023-06-09,52.46
C101926,2023-03-28,26.83
C100019,2024-02-27,23.26
C101809,2023-06-05,10.16
C101386,2023-10-28,57.5
C100616,2024-11-27,51.49
C101053,2024-07-15,12.13
C101011,2024-12-16,1.73
C100356,2024-01-14,7.28
C101790,2024-06-03,26.25
C100173,2023-02-28,27.12
C101510,2023-04-14,32.51
C101948,2023-12-18,15.42
C100787,2024-11-27,33.81
C100626,2025-07-06,14.29
C101916,2024-01-28,141.79
C100160,2025-09-19,3.44
C100966,2023-10-08,48.89
C100186,2024-05-09,91.91
C100840,2024-10-10,21.73
C101272,2024-10-25,177.79
C101248,2025-05-25,48.19
C100984,2023-02-07,28.65
C100960,2023-01-11,18.26
C100499,2023-07-27,29.18
C101110,2023-09-03,10.93
C100027,2024-07-28,104.64
C101505,2024-03-03,78.62
C100946,2023-04-18,10.72
C100676,2023-04-23,41.03
C100958,2025-07-08,17.3
C101657,2025-03-18,35.26
C100290,2024-08-02,124.3
C100737,2025-01-29,14.99
C100722,2025-02-23,25.97
C101150,2024-09-15,18.07
C100860,2024-03-08,29.38
C101902,2024-04-13,10.54
C100907,2023-05-26,31.53
C101497,2024-05-20,2.59
C101412,2024-09-19,51.35
C100183,2025-05-01,6.39
C100469,2025-05-15,27.1
C100499,2023-02-28,191.97
C101399,2024-11-08,45.92
C101277,2024-10-08,75.5
C101813,2023-05-10,27.69
C101798,2024-12-16,98.49
C101068,2025-07-23,78.81
C101084,2023-09-04,4.99
C100153,2024-03-29,52.39
C101208,2025-09-13,22.73
C100706,2025-04-13,1.0
C100276,2023-12-17,39.54
C101051,2024-09-20,18.07
C101817,2023-08-29,5.87
C100638,2023-09-01,34.99
C100856,2023-09-04,16.01
C101618,2024-12-30,56.25
C101344,2023-09-01,7.41
C101291,2023-08-04,130.4
C101845,2024-03-11,58.83
C101552,2024-04-16,251.31
C100663,2023-07-07,22.4
C101231,2024-05-12,39.06
C100582,2023-11-10,6.82
C101268,2023-06-07,45.9
C101473,2023-08-14,56.92
C101124,2023-08-25,25.78
C100460,2023-03-01,322.56
C100488,2023-12-03,119.4
C100249,2023-03-29,179.61
C101279,2025-04-02,86.48
C100747,2024-11-28,14.22
C101344,2023-04-17,64.62
C100489,2024-04-01,380.57
C100221,2024-10-03,39.98
C100266,2025-09-26,26.48
C100574,2023-01-26,77.04
C100563,2025-07-29,29.9
C101910,2023-06-05,53.18
C101389,2025-05-14,1.0
C100253,2025-02-14,32.14
C100402,2024-03-30,44.08
C100272,2023-09-24,24.31
C100667,2025-06-30,12.37
C101481,2023-11-06,57.01
C100962,2023-06-26,7.48
C100511,2023-11-14,187.35
C101558,2023-01-31,228.7
C100021,2023-04-30,7.72
C101397,2024-05-20,22.25
C101010,2025-07-11,16.85
C101346,2023-01-12,77.93
C101312,2023-08-30,73.52
C100163,2024-01-28,86.25
C100258,2023-07-17,6.91
C100073,2024-09-10,55.16
C100978,2024-06-04,91.44
C100126,2023-09-10,67.53
C100499,2025-10-04,16.02
C101101,2025-02-07,77.49
C100108,2023-06-29,96.81
C100128,2024-04-29,106.08
C101926,2024-11-18,9.49
C101461,2024-03-17,5.04
C101660,2023-09-24,31.54
C101195,2023-12-12,50.72
C101159,2024-11-17,33.64
C101737,2023-04-23,230.3
C101362,2024-07-10,11.09
C100045,2025-04-30,11.56
C101788,2023-02-23,131.29
C101488,2024-12-02,7.65
C100619,2023-10-13,120.04
C100858,2024-12-08,161.18
C100896,2024-04-14,6.09
C100803,2025-02-09,68.71
C100462,2024-04-18,39.83
C100295,2025-04-23,1.0
C101479,2025-05-14,4.64
C100588,2024-03-16,1.0
C101575,2024-12-18,65.5
C100049,2023-08-15,219.78
C101575,2025-05-14,40.3
C101672,2024-04-18,10.9
C101383,2025-07-17,31.52
C100444,2024-06-16,29.94
C100685,2024-11-17,80.16
C100949,2025-10-19,28.19
C101310,2024-02-27,21.38
C100527,2023-07-12,16.79
C101825,2023-12-22,36.99
C100508,2023-09-17,2.07
C100045,2023-09-22,7.5
C101985,2025-05-18,18.63
C101766,2023-08-23,80.04
C100052,2025-06-15,37.64
C100868,2023-05-03,8.92
C101046,2025-09-20,39.63
C101907,2025-07-26,7.14
C100663,2025-05-03,1.0
C101183,2024-12-27,26.91
C101343,2023-01-24,28.21
C100992,2024-11-28,20.75
C101903,2024-01-18,135.88
C101427,2024-11-15,43.37
C101737,2023-05-26,33.35
C101935,2024-07-26,46.45
C100246,2025-03-07,94.05
C101089,2024-11-19,5.21
C100822,2024-05-20,123.94
C100007,2023-09-01,65.14
C101325,2024-10-19,89.55
C100910,2025-09-18,6.1
C100212,2023-02-19,85.88
C101306,2024-02-24,116.35
C101428,2024-02-14,90.25
C100250,2024-08-14,6.35
C100232,2025-01-30,9.19
C101477,2024-04-05,8.22
C100652,2024-02-27,62.96
C100241,2023-09-04,24.45
C101679,2025-06-13,2.9
C100277,2024-09-03,16.02
C100750,2023-01-07,2.44
C100815,2024-10-11,24.12
C101765,2025-07-20,14.36
C101352,2023-01-19,45.2
C101417,2025-05-09,45.37
C101384,2024-01-10,1.42
C100027,2024-09-27,60.88
C100821,2024-10-03,4.38
C101039,2024-03-11,6.1
C101854,2025-06-26,32.59
C101531,2025-07-31,80.6
C100956,2024-02-09,5.29
C100181,2025-01-03,61.25
C101394,2023-03-22,110.19
C100581,2023-04-28,38.11
C100066,2023-09-22,31.05
C100123,2023-01-15,66.95
C100768,2023-12-28,102.64
C101758,2025-10-14,4.59
C101741,2023-11-06,35.29
C100362,2024-12-21,3.52
C100459,2023-04-13,81.74
C101104,2024-01-03,26.56
C100707,2025-06-28,26.45
C101008,2025-08-02,109.23
C100892,2024-07-19,2.4
C100318,2023-10-02,83.42
C100816,2025-02-21,68.69
C101599,2023-01-10,155.28
C100749,2023-07-16,33.49
C101684,2024-12-11,44.03
C101594,2025-08-15,105.71
C101666,2025-10-16,66.13
C100114,2023-09-22,3.07
C101203,2024-12-06,14.93
C101864,2025-04-12,1.0
C100918,2024-01-02,106.5
C100727,2023-01-18,25.97
C101776,2025-07-26,12.21
C101904,2025-09-11,177.65
C101810,2023-11-19,22.51
C100464,2024-04-24,3.68
C101680,2023-05-29,81.3
C100807,2023-09-15,18.5
C100470,2025-08-27,66.09
C101659,2023-03-05,57.07
C101082,2023-03-27,28.77
C101584,2024-01-07,55.68
C100473,2025-03-02,9.37
C101508,2025-07-29,1.0
C100188,2023-06-10,87.81
C101909,2023-02-04,103.84
C101915,2023-04-19,179.75
C101483,2023-12-20,81.06
C101084,2025-05-28,84.8
C100277,2024-08-10,85.6
C101695,2023-10-07,45.07
C101329,2023-10-23,5.51
C100805,2024-02-28,27.26
C100318,2023-11-25,118.57
C100608,2024-09-07,8.5
C100151,2023-09-06,62.6
C101260,2024-01-27,3.99
C101912,2024-09-15,211.63
C100609,2023-08-11,177.15
C100096,2024-03-20,4.64
C100972,2023-03-18,14.5
C100125,2024-10-02,3.72
C100029,2024-05-19,19.93
C101189,2025-10-18,14.65
C100882,2024-04-24,57.24
C100287,2025-10-18,32.17
C100640,2024-01-29,140.87
C101770,2023-06-19,15.36
C101253,2024-06-17,26.32
C101139,2023-01-22,25.19
C101543,2024-08-28,67.67
C101491,2025-10-17,20.98
C101503,2025-10-15,22.73
C100415,2025-02-01,48.31
C100610,2023-09-08,89.44
C101952,2025-06-14,9.7
C100390,2024-03-07,26.43
C100357,2024-09-20,101.55
C100160,2023-03-10,104.92
C100888,2024-11-18,29.81
C100228,2025-08-27,18.77
C100680,2025-04-14,73.1
C100883,2023-02-12,23.87
C101006,2025-06-21,113.5
C100463,2023-08-27,38.26
C100572,2024-03-30,4.55
C101848,2024-11-03,18.93
C100933,2023-06-04,6.68
C100565,2024-01-21,70.91
C101316,2025-08-16,43.54
C101071,2025-05-18,16.52
C100981,2024-09-16,12.33
C101756,2023-05-22,43.43
C100069,2024-03-17,14.3
C100184,2025-04-27,80.72
C100335,2025-01-17,103.87
C100831,2025-04-30,60.89
C101942,2023-01-31,13.45
C100907,2023-12-06,15.01
C101064,2025-01-04,161.69
C101649,2025-08-04,78.04
C100184,2025-01-27,1.65
C101042,2023-09-01,34.37
C100142,2023-06-21,75.85
C101427,2024-06-24,19.55
C100860,2023-05-08,35.37
C100956,2023-08-06,36.86
C100355,2023-09-26,13.84
C101951,2024-06-05,35.42
C100741,2023-01-30,48.08
C101030,2025-02-01,2.2
C101670,2023-10-18,37.54
C100576,2024-08-17,3.84
C100886,2025-10-05,42.09
C101820,2023-04-03,33.23
C101419,2025-02-08,10.29
C100575,2025-02-18,33.23
C100417,2025-02-01,43.46
C101777,2024-12-29,106.53
C100273,2025-04-22,51.97
C101732,2025-01-01,102.07
C100605,2023-04-26,121.56
C100769,2025-07-08,17.02
C101186,2023-12-28,97.55
C100480,2024-10-11,71.54
C101057,2025-10-09,51.41
C100401,2025-01-21,57.9
C101065,2024-05-16,12.72
C100686,2024-11-17,1.0
C101622,2025-02-14,76.74
C100192,2024-08-11,24.95
C101504,2023-10-01,2.51
C101977,2023-01-30,9.62
C100761,2023-12-18,58.1
C101446,2023-11-16,4.15
C101380,2024-01-04,94.32
C100165,2023-09-05,2.06
C100670,2023-08-29,27.41
C100520,2024-12-24,38.2
C100704,2025-05-27,32.69
C101024,2024-12-31,180.33
C101321,2025-06-21,86.81
C101975,2024-09-03,50.83
C100921,2025-02-13,63.88
C101455,2023-03-20,31.06
C101010,2025-08-26,19.03
C101762,2023-07-24,70.68
C100371,2023-09-03,77.32
C100433,2025-06-24,34.23
C100083,2023-03-01,263.6
C100212,2024-07-22,87.42
C100508,2025-03-18,207.28
C101871,2023-10-18,4.56
C101434,2024-12-11,3.13
C101585,2023-11-30,7.8
C100990,2025-07-22,173.69
C100476,2024-06-05,1.21
C101953,2023-06-02,12.85
C100646,2023-09-27,2.31
C101123,2024-10-17,101.89
C100525,2025-07-14,163.89
C101408,2024-02-28,112.86
C101891,2024-04-20,13.06
C100423,2025-01-08,72.57
C100849,2024-12-11,78.6
C100738,2023-09-15,34.62
C100195,2025-06-27,113.02
C100481,2024-05-29,1.01
C101127,2023-09-06,10.64
C101439,2024-05-26,13.32
C100990,2024-05-24,17.14
C100844,2024-08-05,80.01
C100096,2023-08-15,45.59
C100884,2025-01-12,84.54
C100335,2024-05-30,18.99
C100797,2024-11-18,51.88
C101746,2024-11-27,112.9
